task_id,package,function_name,level,contract_status,status_reasons,current_status,current_tier,simple_status,simple_tier,expected_artifacts_task_json,artifacts_written_by_solution,artifacts_compared_by_current_eval,artifacts_compared_by_simple_eval,input_files_declared,input_files_read_by_solution,input_files_previewed_current,functions_called_by_solution,functions_requested_by_task_prompt,uses_internal_helper,uses_hidden_in_script_data,result_assignment_count,overwrites_result,fixture_semantic_flags,task_dir
pharmaverse/ggsurvfit/scale_ggsurvfit,ggsurvfit,scale_ggsurvfit,L1,D_QUARANTINE_CONTRACT,hidden_in_script_data_suspected,FAIL,output_bad,FAIL,output_bad,outputs/result.csv,outputs/result.csv,outputs/result.csv,outputs/result.csv,inputs/x_scales.tsv; inputs/y_scales.tsv,,inputs/x_scales.tsv; inputs/y_scales.tsv,ggsurvfit::scale_ggsurvfit,ggplot2::scale_x_continuous; ggsurvfit::scale_ggsurvfit,False,True,1,False,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/ggsurvfit/scale_ggsurvfit
pharmaverse/gridify/get_layouts,gridify,get_layouts,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; hidden_in_script_data_suspected; task_json_expected_artifact_not_compared_in_results,FAIL,output_bad,FAIL,output_bad,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,,inputs/gridify.tsv,gridify::get_layouts,gridify::get_layouts,False,True,2,False,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/gridify/get_layouts
pharmaverse/gridify/gpar_args,gridify,gpar_args,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv; outputs/result.rds,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/result.rds; outputs/summary.csv,inputs/gpar.tsv,inputs/gpar.tsv,inputs/gpar.tsv,,gridify::gpar_args,False,False,2,True,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/gridify/gpar_args
pharmaverse/logrx/log_config,logrx,log_config,L2,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json; scalarish_input_has_complex_placeholder:log_name.tsv; unit_mismatch_placeholders,FAIL,output_bad,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,inputs/extra_info.tsv; inputs/file.tsv; inputs/log_name.tsv; inputs/log_path.tsv,inputs/extra_info.tsv; inputs/file.tsv; inputs/log_name.tsv; inputs/log_path.tsv; inputs/logrx.tsv,logrx::log_config,logrx::log_config,False,False,2,False,clinical_placeholders; scalarish_input_has_complex_placeholder:log_name.tsv; unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/logrx/log_config
pharmaverse/logrx/log_init,logrx,log_init,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; hidden_in_script_data_suspected; unit_mismatch_placeholders,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,,,inputs/logrx.tsv,logrx::log_init,logrx::log_init,False,True,2,False,unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/logrx/log_init
pharmaverse/logrx/parse_log,logrx,parse_log,L3,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json; result_overwrite_or_echo_suspected; task_json_expected_artifact_not_compared_in_results,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv; outputs/result.rds,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/nested_log.tsv,inputs/nested_log.tsv,inputs/nested_log.tsv,dplyr::across; dplyr::mutate; dplyr::rename_with; readr::read_table; stringr::str_remove; stringr::str_replace_all; stringr::str_trim; tibble::tibble; tidyr::separate; tidyselect::where,logrx::parse_log,False,False,3,True,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/logrx/parse_log
pharmaverse/logrx/reformat_subsections,logrx,reformat_subsections,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; result_overwrite_or_echo_suspected; unit_mismatch_placeholders,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/log_txt.tsv,inputs/log_txt.tsv,inputs/log_txt.tsv,stringr::str_count; stringr::str_detect; stringr::str_remove; stringr::str_replace_all,logrx::reformat_subsections,False,False,2,True,unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/logrx/reformat_subsections
pharmaverse/metatools/add_labels,metatools,add_labels,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json; unit_mismatch_placeholders,FAIL,output_bad,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,inputs/data.tsv,inputs/data.tsv,inputs/data.tsv,,metatools::add_labels,False,False,2,False,clinical_placeholders; unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/metatools/add_labels
pharmaverse/metatools/create_subgrps,metatools,create_subgrps,L2,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,,inputs/grp_defs.tsv; inputs/grp_labs.tsv; inputs/ref_vec.tsv,inputs/grp_defs.tsv; inputs/grp_labs.tsv; inputs/ref_vec.tsv,,metatools::create_subgrps,False,False,2,True,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/metatools/create_subgrps
pharmaverse/metatools/dash_to_eq,metatools,dash_to_eq,L1,C_REPAIR_FIXTURE,clinical_placeholders,NO_OUTPUT,exec_fail,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,,inputs/strin.tsv,inputs/strin.tsv,inputs/strin.tsv,,metatools::dash_to_eq,False,False,2,False,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/metatools/dash_to_eq
pharmaverse/metatools/remove_labels,metatools,remove_labels,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json; unit_mismatch_placeholders,FAIL,output_bad,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,inputs/data.tsv,inputs/data.tsv,,metatools::remove_labels; purrr::map_dfr,False,False,2,False,clinical_placeholders; unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/metatools/remove_labels
pharmaverse/metatools/validate_verbose,metatools,validate_verbose,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json,FAIL,output_bad,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,inputs/verbose.tsv,inputs/verbose.tsv,inputs/verbose.tsv,,metatools::validate_verbose,False,False,2,False,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/metatools/validate_verbose
pharmaverse/sdtm.oak/iso8601_sec,sdtm.oak,iso8601_sec,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; result_overwrite_or_echo_suspected; unit_mismatch_placeholders,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/x.tsv,inputs/x.tsv,inputs/x.tsv,stringr::str_extract; stringr::str_remove; stringr::str_replace,sdtm.oak::iso8601_sec,False,False,2,True,unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/sdtm.oak/iso8601_sec
pharmaverse/sdtm.oak/problems,sdtm.oak,problems,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; result_overwrite_or_echo_suspected; unit_mismatch_placeholders,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/x.tsv,inputs/x.tsv,inputs/as.tsv; inputs/x.tsv,,sdtm.oak::problems,False,False,3,True,clinical_placeholders; unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/sdtm.oak/problems
pharmaverse/sdtm.oak/sbj_vars,sdtm.oak,sbj_vars,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; hidden_in_script_data_suspected,NO_OUTPUT,exec_fail,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,,,,inputs/oak.tsv,sdtm.oak::sbj_vars,sdtm.oak::sbj_vars,False,True,2,False,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/sdtm.oak/sbj_vars
pharmaverse/sdtm.oak/str_to_anycase,sdtm.oak,str_to_anycase,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; result_overwrite_or_echo_suspected; unit_mismatch_placeholders,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/x.tsv,inputs/x.tsv,inputs/x.tsv,purrr::map; stringr::boundary; stringr::str_c; stringr::str_flatten; stringr::str_split; stringr::str_to_lower; stringr::str_to_upper,sdtm.oak::str_to_anycase,False,False,2,True,unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/sdtm.oak/str_to_anycase
pharmaverse/sdtmchecks/check_ds_dsdecod_dsstdtc,sdtmchecks,check_ds_dsdecod_dsstdtc,L1,D_QUARANTINE_CONTRACT,clinical_placeholders; evaluator_compares_artifact_not_in_task_json; helper_assertion_doc_or_internal_only_candidate,FAIL,output_bad,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,,inputs/DS.tsv,inputs/DS.tsv; inputs/DSDECOD.tsv; inputs/DSSCAT.tsv,dplyr::filter; dplyr::select,sdtmchecks::check_ds_dsdecod_dsstdtc,False,False,4,False,clinical_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/sdtmchecks/check_ds_dsdecod_dsstdtc
pharmaverse/sdtmchecks/fail,sdtmchecks,fail,L1,C_REPAIR_FIXTURE,clinical_placeholders; unit_mismatch_placeholders,EXEC_FAIL,exec_fail,NO_OUTPUT,exec_fail,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,,inputs/data.tsv; inputs/msg.tsv,inputs/data.tsv; inputs/msg.tsv,sdtmchecks::fail,sdtmchecks::fail,False,False,2,False,clinical_placeholders; unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/sdtmchecks/fail
pharmaverse/sdtmchecks/pass,sdtmchecks,pass,L1,D_QUARANTINE_CONTRACT,hidden_in_script_data_suspected,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,,,inputs/sdtmchecks.tsv,sdtmchecks::pass,sdtmchecks::pass,False,True,2,False,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/sdtmchecks/pass
pharmaverse/tidytlg/add_indent,tidytlg,add_indent,L2,D_QUARANTINE_CONTRACT,derivation_placeholders; evaluator_compares_artifact_not_in_task_json; rlang_expr_placeholders,FAIL,output_bad,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,inputs/df.tsv,inputs/df.tsv,dplyr::mutate,dplyr::mutate; tidytlg::add_indent,False,False,2,False,derivation_placeholders; rlang_expr_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/add_indent
pharmaverse/tidytlg/check_file,tidytlg,check_file,L1,D_QUARANTINE_CONTRACT,helper_assertion_doc_or_internal_only_candidate; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,,inputs/arg.tsv,inputs/arg.tsv,inputs/arg.tsv,,tidytlg::check_file,False,False,3,True,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_file
pharmaverse/tidytlg/check_freq_cutoff,tidytlg,check_freq_cutoff,L1,D_QUARANTINE_CONTRACT,derivation_placeholders; evaluator_compares_artifact_not_in_task_json; helper_assertion_doc_or_internal_only_candidate; rlang_expr_placeholders,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/df.tsv,inputs/df.tsv,inputs/df.tsv,,tidytlg::check_freq_cutoff,False,False,3,False,derivation_placeholders; rlang_expr_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_freq_cutoff
pharmaverse/tidytlg/check_is_boolean,tidytlg,check_is_boolean,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; helper_assertion_doc_or_internal_only_candidate; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/arg.tsv,inputs/arg.tsv,inputs/arg.tsv,,tidytlg::check_is_boolean,False,False,3,True,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_is_boolean
pharmaverse/tidytlg/check_is_character,tidytlg,check_is_character,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; helper_assertion_doc_or_internal_only_candidate; result_overwrite_or_echo_suspected; unit_mismatch_placeholders,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/arg.tsv,inputs/arg.tsv,inputs/arg.tsv,,tidytlg::check_is_character,False,False,3,True,unit_mismatch_placeholders,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_is_character
pharmaverse/tidytlg/check_is_data_frame,tidytlg,check_is_data_frame,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; helper_assertion_doc_or_internal_only_candidate; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/arg.tsv,inputs/arg.tsv,inputs/arg.tsv,,tidytlg::check_is_data_frame,False,False,3,True,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_is_data_frame
pharmaverse/tidytlg/check_is_nested_rowvar,tidytlg,check_is_nested_rowvar,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; helper_assertion_doc_or_internal_only_candidate; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/arg.tsv,inputs/arg.tsv,inputs/arg.tsv,stringr::str_detect,tidytlg::check_is_nested_rowvar,False,False,3,True,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_is_nested_rowvar
pharmaverse/tidytlg/check_is_numeric,tidytlg,check_is_numeric,L1,D_QUARANTINE_CONTRACT,evaluator_compares_artifact_not_in_task_json; helper_assertion_doc_or_internal_only_candidate; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,FAIL,output_bad,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,outputs/result.csv; outputs/summary.csv,inputs/arg.tsv,inputs/arg.tsv,inputs/arg.tsv,,tidytlg::check_is_numeric,False,False,3,True,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_is_numeric
pharmaverse/tidytlg/check_req_arg,tidytlg,check_req_arg,L1,D_QUARANTINE_CONTRACT,helper_assertion_doc_or_internal_only_candidate; result_overwrite_or_echo_suspected,NO_OUTPUT,exec_fail,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,,inputs/arg.tsv,inputs/arg.tsv,inputs/arg.tsv,,tidytlg::check_req_arg,False,False,2,True,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/check_req_arg
pharmaverse/tidytlg/col_borders,tidytlg,col_borders,L1,A_KEEP_CANDIDATE,,NO_OUTPUT,exec_fail,NO_OUTPUT,exec_fail,outputs/result.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,,,,inputs/col.tsv; inputs/rows.tsv,inputs/col.tsv; inputs/rows.tsv,,tidytlg::col_borders,False,False,2,False,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/col_borders
pharmaverse/tidytlg/replace_na_with_blank,tidytlg,replace_na_with_blank,L1,D_QUARANTINE_CONTRACT,result_overwrite_or_echo_suspected,FAIL,output_bad,NO_OUTPUT,exec_fail,outputs/result.csv; outputs/summary.csv,outputs/result.csv; outputs/result.rds; outputs/summary.csv,outputs/result.csv; outputs/summary.csv,,inputs/x.tsv,inputs/x.tsv,inputs/x.tsv,forcats::fct_expand; forcats::fct_relevel; tidyr::replace_na,tidytlg::replace_na_with_blank,False,False,2,True,,/mnt/workspace-storage/lab_workspace/projects/RBioBench/tasks/releases/rbiobench_stable_v1/tracks/clinical_pilot/tasks/tidytlg/replace_na_with_blank
